goose	Canada Goose	Branta canadensis	40.7709151	-73.1553978	1991-03-10
goose	Canada Goose	Branta canadensis	40.7709151	-73.1553978	2010-08-05
goose	Canada Goose	Branta canadensis	40.7709151	-73.1553978	2012-06-14
goose	Canada Goose	Branta canadensis	40.7712	-73.7498833	2006-03-26
goose	Canada Goose	Branta canadensis	40.7713119	-72.7373457	2009-08-03
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2003-07-04
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2004-10-20
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2007-01-06
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2008-11-03
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2009-04-15
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2010-02-20
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2010-03-27
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2010-04-12
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2010-04-21
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2011-04-13
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2011-04-13
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2011-05-19
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2011-06-05
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2012-03-14
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2012-04-17
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2012-05-04
goose	Canada Goose	Branta canadensis	40.7715482	-73.9724819	2012-05-05
